FileName	EventName	Metric
influence.c_compute_escape_influence_line1557.novec 	 branch-instructions 	 584,733
influence.c_compute_escape_influence_line1557.novec 	 branch-misses 	 9,748
influence.c_compute_escape_influence_line1557.novec 	 bus-cycles 	 308,681
influence.c_compute_escape_influence_line1557.novec 	 cache-misses 	 19,306
influence.c_compute_escape_influence_line1557.novec 	 cache-references 	 60,753
influence.c_compute_escape_influence_line1557.novec 	 cpu-cycles 	 3,034,997
influence.c_compute_escape_influence_line1557.novec 	 instructions 	 2,680,386
influence.c_compute_escape_influence_line1557.novec 	 ref-cycles 	 1,582,944
influence.c_compute_escape_influence_line1557.novec 	 alignment-faults 	 0
influence.c_compute_escape_influence_line1557.novec 	 context-switches 	 0
influence.c_compute_escape_influence_line1557.novec 	 cpu-clock 	 0.805788
influence.c_compute_escape_influence_line1557.novec 	 cpu-migrations 	 0
influence.c_compute_escape_influence_line1557.novec 	 dummy 	 0
influence.c_compute_escape_influence_line1557.novec 	 emulation-faults 	 0
influence.c_compute_escape_influence_line1557.novec 	 major-faults 	 0
influence.c_compute_escape_influence_line1557.novec 	 minor-faults 	 117
influence.c_compute_escape_influence_line1557.novec 	 page-faults 	 117
influence.c_compute_escape_influence_line1557.novec 	 task-clock 	 1.300484
influence.c_compute_escape_influence_line1557.novec 	 L1-dcache-load-misses 	 32,298
influence.c_compute_escape_influence_line1557.novec 	 L1-dcache-loads 	 710,568
influence.c_compute_escape_influence_line1557.novec 	 L1-dcache-prefetches 	 <not
influence.c_compute_escape_influence_line1557.novec 	 L1-dcache-store-misses 	 <not
influence.c_compute_escape_influence_line1557.novec 	 L1-dcache-stores 	 369,418
influence.c_compute_escape_influence_line1557.novec 	 L1-icache-load-misses 	 14,935
influence.c_compute_escape_influence_line1557.novec 	 L1-icache-loads 	 <not
influence.c_compute_escape_influence_line1557.novec 	 LLC-load-misses 	 4,019
influence.c_compute_escape_influence_line1557.novec 	 LLC-loads 	 9,333
influence.c_compute_escape_influence_line1557.novec 	 LLC-store-misses 	 3,261
influence.c_compute_escape_influence_line1557.novec 	 LLC-stores 	 5,354
influence.c_compute_escape_influence_line1557.novec 	 branch-load-misses 	 9,336
influence.c_compute_escape_influence_line1557.novec 	 branch-loads 	 586,218
influence.c_compute_escape_influence_line1557.novec 	 dTLB-load-misses 	 1,467
influence.c_compute_escape_influence_line1557.novec 	 dTLB-loads 	 710,833
influence.c_compute_escape_influence_line1557.novec 	 dTLB-store-misses 	 361
influence.c_compute_escape_influence_line1557.novec 	 dTLB-stores 	 369,659
influence.c_compute_escape_influence_line1557.novec 	 iTLB-load-misses 	 365
influence.c_compute_escape_influence_line1557.novec 	 iTLB-loads 	 385
influence.c_compute_escape_influence_line1557.novec 	 branch-instructions 	 584,787
influence.c_compute_escape_influence_line1557.novec 	 branch-misses 	 9,400
influence.c_compute_escape_influence_line1557.novec 	 bus-cycles 	 67,927
influence.c_compute_escape_influence_line1557.novec 	 cache-misses 	 32,311
influence.c_compute_escape_influence_line1557.novec 	 cache-references 	 68,413
influence.c_compute_escape_influence_line1565.novec 	 branch-instructions 	 244,207
influence.c_compute_escape_influence_line1565.novec 	 branch-misses 	 8,135
influence.c_compute_escape_influence_line1565.novec 	 bus-cycles 	 51,826
influence.c_compute_escape_influence_line1565.novec 	 cache-misses 	 24,644
influence.c_compute_escape_influence_line1565.novec 	 cache-references 	 54,482
influence.c_compute_escape_influence_line1565.novec 	 cpu-cycles 	 5,633,512
influence.c_compute_escape_influence_line1565.novec 	 instructions 	 1,277,563
influence.c_compute_escape_influence_line1565.novec 	 ref-cycles 	 1,136,880
influence.c_compute_escape_influence_line1565.novec 	 alignment-faults 	 0
influence.c_compute_escape_influence_line1565.novec 	 context-switches 	 0
influence.c_compute_escape_influence_line1565.novec 	 cpu-clock 	 0.530993
influence.c_compute_escape_influence_line1565.novec 	 cpu-migrations 	 0
influence.c_compute_escape_influence_line1565.novec 	 dummy 	 0
influence.c_compute_escape_influence_line1565.novec 	 emulation-faults 	 0
influence.c_compute_escape_influence_line1565.novec 	 major-faults 	 0
influence.c_compute_escape_influence_line1565.novec 	 minor-faults 	 117
influence.c_compute_escape_influence_line1565.novec 	 page-faults 	 117
influence.c_compute_escape_influence_line1565.novec 	 task-clock 	 0.508879
influence.c_compute_escape_influence_line1565.novec 	 L1-dcache-load-misses 	 31,490
influence.c_compute_escape_influence_line1565.novec 	 L1-dcache-loads 	 340,291
influence.c_compute_escape_influence_line1565.novec 	 L1-dcache-prefetches 	 <not
influence.c_compute_escape_influence_line1565.novec 	 L1-dcache-store-misses 	 <not
influence.c_compute_escape_influence_line1565.novec 	 L1-dcache-stores 	 172,853
influence.c_compute_escape_influence_line1565.novec 	 L1-icache-load-misses 	 24,314
influence.c_compute_escape_influence_line1565.novec 	 L1-icache-loads 	 <not
influence.c_compute_escape_influence_line1565.novec 	 LLC-load-misses 	 3,586
influence.c_compute_escape_influence_line1565.novec 	 LLC-loads 	 13,466
influence.c_compute_escape_influence_line1565.novec 	 LLC-store-misses 	 3,568
influence.c_compute_escape_influence_line1565.novec 	 LLC-stores 	 5,496
influence.c_compute_escape_influence_line1565.novec 	 branch-load-misses 	 8,475
influence.c_compute_escape_influence_line1565.novec 	 branch-loads 	 244,783
influence.c_compute_escape_influence_line1565.novec 	 dTLB-load-misses 	 1,334
influence.c_compute_escape_influence_line1565.novec 	 dTLB-loads 	 348,134
influence.c_compute_escape_influence_line1565.novec 	 dTLB-store-misses 	 325
influence.c_compute_escape_influence_line1565.novec 	 dTLB-stores 	 170,700
influence.c_compute_escape_influence_line1565.novec 	 iTLB-load-misses 	 306
influence.c_compute_escape_influence_line1565.novec 	 iTLB-loads 	 385
influence.c_compute_escape_influence_line1565.novec 	 branch-instructions 	 250,754
influence.c_compute_escape_influence_line1565.novec 	 branch-misses 	 8,076
influence.c_compute_escape_influence_line1565.novec 	 bus-cycles 	 284,120
influence.c_compute_escape_influence_line1565.novec 	 cache-misses 	 20,191
influence.c_compute_escape_influence_line1565.novec 	 cache-references 	 58,823
influence.c_compute_escape_influence_line1569.novec 	 branch-instructions 	 947,315
influence.c_compute_escape_influence_line1569.novec 	 branch-misses 	 9,701
influence.c_compute_escape_influence_line1569.novec 	 bus-cycles 	 107,518
influence.c_compute_escape_influence_line1569.novec 	 cache-misses 	 19,845
influence.c_compute_escape_influence_line1569.novec 	 cache-references 	 80,232
influence.c_compute_escape_influence_line1569.novec 	 cpu-cycles 	 2,753,417
influence.c_compute_escape_influence_line1569.novec 	 instructions 	 4,325,973
influence.c_compute_escape_influence_line1569.novec 	 ref-cycles 	 2,174,352
influence.c_compute_escape_influence_line1569.novec 	 alignment-faults 	 0
influence.c_compute_escape_influence_line1569.novec 	 context-switches 	 1
influence.c_compute_escape_influence_line1569.novec 	 cpu-clock 	 0.931403
influence.c_compute_escape_influence_line1569.novec 	 cpu-migrations 	 0
influence.c_compute_escape_influence_line1569.novec 	 dummy 	 0
influence.c_compute_escape_influence_line1569.novec 	 emulation-faults 	 0
influence.c_compute_escape_influence_line1569.novec 	 major-faults 	 0
influence.c_compute_escape_influence_line1569.novec 	 minor-faults 	 116
influence.c_compute_escape_influence_line1569.novec 	 page-faults 	 116
influence.c_compute_escape_influence_line1569.novec 	 task-clock 	 1.012702
influence.c_compute_escape_influence_line1569.novec 	 L1-dcache-load-misses 	 36,197
influence.c_compute_escape_influence_line1569.novec 	 L1-dcache-loads 	 1,160,278
influence.c_compute_escape_influence_line1569.novec 	 L1-dcache-prefetches 	 <not
influence.c_compute_escape_influence_line1569.novec 	 L1-dcache-store-misses 	 <not
influence.c_compute_escape_influence_line1569.novec 	 L1-dcache-stores 	 749,561
influence.c_compute_escape_influence_line1569.novec 	 L1-icache-load-misses 	 9,911
influence.c_compute_escape_influence_line1569.novec 	 L1-icache-loads 	 <not
influence.c_compute_escape_influence_line1569.novec 	 LLC-load-misses 	 4,905
influence.c_compute_escape_influence_line1569.novec 	 LLC-loads 	 12,965
influence.c_compute_escape_influence_line1569.novec 	 LLC-store-misses 	 3,087
influence.c_compute_escape_influence_line1569.novec 	 LLC-stores 	 5,574
influence.c_compute_escape_influence_line1569.novec 	 branch-load-misses 	 10,104
influence.c_compute_escape_influence_line1569.novec 	 branch-loads 	 954,894
influence.c_compute_escape_influence_line1569.novec 	 dTLB-load-misses 	 1,224
influence.c_compute_escape_influence_line1569.novec 	 dTLB-loads 	 1,156,741
influence.c_compute_escape_influence_line1569.novec 	 dTLB-store-misses 	 368
influence.c_compute_escape_influence_line1569.novec 	 dTLB-stores 	 750,650
influence.c_compute_escape_influence_line1569.novec 	 iTLB-load-misses 	 395
influence.c_compute_escape_influence_line1569.novec 	 iTLB-loads 	 358
influence.c_compute_escape_influence_line1569.novec 	 branch-instructions 	 947,458
influence.c_compute_escape_influence_line1569.novec 	 branch-misses 	 9,937
influence.c_compute_escape_influence_line1569.novec 	 bus-cycles 	 84,440
influence.c_compute_escape_influence_line1569.novec 	 cache-misses 	 20,236
influence.c_compute_escape_influence_line1569.novec 	 cache-references 	 62,894
influence.c_compute_escape_influence_line1605.novec 	 branch-instructions 	 623,112
influence.c_compute_escape_influence_line1605.novec 	 branch-misses 	 9,631
influence.c_compute_escape_influence_line1605.novec 	 bus-cycles 	 70,111
influence.c_compute_escape_influence_line1605.novec 	 cache-misses 	 19,128
influence.c_compute_escape_influence_line1605.novec 	 cache-references 	 60,087
influence.c_compute_escape_influence_line1605.novec 	 cpu-cycles 	 1,990,488
influence.c_compute_escape_influence_line1605.novec 	 instructions 	 2,859,417
influence.c_compute_escape_influence_line1605.novec 	 ref-cycles 	 1,929,672
influence.c_compute_escape_influence_line1605.novec 	 alignment-faults 	 0
influence.c_compute_escape_influence_line1605.novec 	 context-switches 	 0
influence.c_compute_escape_influence_line1605.novec 	 cpu-clock 	 1.557399
influence.c_compute_escape_influence_line1605.novec 	 cpu-migrations 	 0
influence.c_compute_escape_influence_line1605.novec 	 dummy 	 0
influence.c_compute_escape_influence_line1605.novec 	 emulation-faults 	 0
influence.c_compute_escape_influence_line1605.novec 	 major-faults 	 0
influence.c_compute_escape_influence_line1605.novec 	 minor-faults 	 117
influence.c_compute_escape_influence_line1605.novec 	 page-faults 	 117
influence.c_compute_escape_influence_line1605.novec 	 task-clock 	 0.703687
influence.c_compute_escape_influence_line1605.novec 	 L1-dcache-load-misses 	 31,310
influence.c_compute_escape_influence_line1605.novec 	 L1-dcache-loads 	 763,322
influence.c_compute_escape_influence_line1605.novec 	 L1-dcache-prefetches 	 <not
influence.c_compute_escape_influence_line1605.novec 	 L1-dcache-store-misses 	 <not
influence.c_compute_escape_influence_line1605.novec 	 L1-dcache-stores 	 458,693
influence.c_compute_escape_influence_line1605.novec 	 L1-icache-load-misses 	 16,202
influence.c_compute_escape_influence_line1605.novec 	 L1-icache-loads 	 <not
influence.c_compute_escape_influence_line1605.novec 	 LLC-load-misses 	 2,858
influence.c_compute_escape_influence_line1605.novec 	 LLC-loads 	 12,530
influence.c_compute_escape_influence_line1605.novec 	 LLC-store-misses 	 4,129
influence.c_compute_escape_influence_line1605.novec 	 LLC-stores 	 5,312
influence.c_compute_escape_influence_line1605.novec 	 branch-load-misses 	 8,857
influence.c_compute_escape_influence_line1605.novec 	 branch-loads 	 622,703
influence.c_compute_escape_influence_line1605.novec 	 dTLB-load-misses 	 1,366
influence.c_compute_escape_influence_line1605.novec 	 dTLB-loads 	 762,876
influence.c_compute_escape_influence_line1605.novec 	 dTLB-store-misses 	 350
influence.c_compute_escape_influence_line1605.novec 	 dTLB-stores 	 458,498
influence.c_compute_escape_influence_line1605.novec 	 iTLB-load-misses 	 342
influence.c_compute_escape_influence_line1605.novec 	 iTLB-loads 	 478
influence.c_compute_escape_influence_line1605.novec 	 branch-instructions 	 622,244
influence.c_compute_escape_influence_line1605.novec 	 branch-misses 	 8,953
influence.c_compute_escape_influence_line1605.novec 	 bus-cycles 	 77,669
influence.c_compute_escape_influence_line1605.novec 	 cache-misses 	 17,416
influence.c_compute_escape_influence_line1605.novec 	 cache-references 	 60,962
influence.c_compute_followup_influence_line1511.novec 	 branch-instructions 	 3,446,229
influence.c_compute_followup_influence_line1511.novec 	 branch-misses 	 17,936
influence.c_compute_followup_influence_line1511.novec 	 bus-cycles 	 637,851
influence.c_compute_followup_influence_line1511.novec 	 cache-misses 	 70,093
influence.c_compute_followup_influence_line1511.novec 	 cache-references 	 104,002
influence.c_compute_followup_influence_line1511.novec 	 cpu-cycles 	 13,704,145
influence.c_compute_followup_influence_line1511.novec 	 instructions 	 17,668,193
influence.c_compute_followup_influence_line1511.novec 	 ref-cycles 	 16,903,248
influence.c_compute_followup_influence_line1511.novec 	 alignment-faults 	 0
influence.c_compute_followup_influence_line1511.novec 	 context-switches 	 0
influence.c_compute_followup_influence_line1511.novec 	 cpu-clock 	 6.418549
influence.c_compute_followup_influence_line1511.novec 	 cpu-migrations 	 0
influence.c_compute_followup_influence_line1511.novec 	 dummy 	 0
influence.c_compute_followup_influence_line1511.novec 	 emulation-faults 	 0
influence.c_compute_followup_influence_line1511.novec 	 major-faults 	 0
influence.c_compute_followup_influence_line1511.novec 	 minor-faults 	 66
influence.c_compute_followup_influence_line1511.novec 	 page-faults 	 66
influence.c_compute_followup_influence_line1511.novec 	 task-clock 	 4.463702
influence.c_compute_followup_influence_line1511.novec 	 L1-dcache-load-misses 	 48,663
influence.c_compute_followup_influence_line1511.novec 	 L1-dcache-loads 	 4,549,543
influence.c_compute_followup_influence_line1511.novec 	 L1-dcache-prefetches 	 <not
influence.c_compute_followup_influence_line1511.novec 	 L1-dcache-store-misses 	 <not
influence.c_compute_followup_influence_line1511.novec 	 L1-dcache-stores 	 2,835,838
influence.c_compute_followup_influence_line1511.novec 	 L1-icache-load-misses 	 13,756
influence.c_compute_followup_influence_line1511.novec 	 L1-icache-loads 	 <not
influence.c_compute_followup_influence_line1511.novec 	 LLC-load-misses 	 20,890
influence.c_compute_followup_influence_line1511.novec 	 LLC-loads 	 30,204
influence.c_compute_followup_influence_line1511.novec 	 LLC-store-misses 	 1,189
influence.c_compute_followup_influence_line1511.novec 	 LLC-stores 	 3,767
influence.c_compute_followup_influence_line1511.novec 	 branch-load-misses 	 17,921
influence.c_compute_followup_influence_line1511.novec 	 branch-loads 	 3,437,150
influence.c_compute_followup_influence_line1511.novec 	 dTLB-load-misses 	 1,329
influence.c_compute_followup_influence_line1511.novec 	 dTLB-loads 	 4,549,805
influence.c_compute_followup_influence_line1511.novec 	 dTLB-store-misses 	 191
influence.c_compute_followup_influence_line1511.novec 	 dTLB-stores 	 2,833,361
influence.c_compute_followup_influence_line1511.novec 	 iTLB-load-misses 	 418
influence.c_compute_followup_influence_line1511.novec 	 iTLB-loads 	 350
influence.c_compute_followup_influence_line1511.novec 	 branch-instructions 	 3,440,445
influence.c_compute_followup_influence_line1511.novec 	 branch-misses 	 17,682
influence.c_compute_followup_influence_line1511.novec 	 bus-cycles 	 644,788
influence.c_compute_followup_influence_line1511.novec 	 cache-misses 	 58,788
influence.c_compute_followup_influence_line1511.novec 	 cache-references 	 106,433
influence.c_do_compute_influence_line941.novec 	 branch-instructions 	 3,219,282
influence.c_do_compute_influence_line941.novec 	 branch-misses 	 19,417
influence.c_do_compute_influence_line941.novec 	 bus-cycles 	 129,780
influence.c_do_compute_influence_line941.novec 	 cache-misses 	 83,699
influence.c_do_compute_influence_line941.novec 	 cache-references 	 118,402
influence.c_do_compute_influence_line941.novec 	 cpu-cycles 	 17,640,837
influence.c_do_compute_influence_line941.novec 	 instructions 	 17,449,660
influence.c_do_compute_influence_line941.novec 	 ref-cycles 	 11,292,336
influence.c_do_compute_influence_line941.novec 	 alignment-faults 	 0
influence.c_do_compute_influence_line941.novec 	 context-switches 	 0
influence.c_do_compute_influence_line941.novec 	 cpu-clock 	 5.467950
influence.c_do_compute_influence_line941.novec 	 cpu-migrations 	 0
influence.c_do_compute_influence_line941.novec 	 dummy 	 0
influence.c_do_compute_influence_line941.novec 	 emulation-faults 	 0
influence.c_do_compute_influence_line941.novec 	 major-faults 	 0
influence.c_do_compute_influence_line941.novec 	 minor-faults 	 127
influence.c_do_compute_influence_line941.novec 	 page-faults 	 127
influence.c_do_compute_influence_line941.novec 	 task-clock 	 4.903366
influence.c_do_compute_influence_line941.novec 	 L1-dcache-load-misses 	 64,985
influence.c_do_compute_influence_line941.novec 	 L1-dcache-loads 	 4,365,836
influence.c_do_compute_influence_line941.novec 	 L1-dcache-prefetches 	 <not
influence.c_do_compute_influence_line941.novec 	 L1-dcache-store-misses 	 <not
influence.c_do_compute_influence_line941.novec 	 L1-dcache-stores 	 2,758,992
influence.c_do_compute_influence_line941.novec 	 L1-icache-load-misses 	 18,371
influence.c_do_compute_influence_line941.novec 	 L1-icache-loads 	 <not
influence.c_do_compute_influence_line941.novec 	 LLC-load-misses 	 24,158
influence.c_do_compute_influence_line941.novec 	 LLC-loads 	 32,543
influence.c_do_compute_influence_line941.novec 	 LLC-store-misses 	 3,826
influence.c_do_compute_influence_line941.novec 	 LLC-stores 	 6,855
influence.c_do_compute_influence_line941.novec 	 branch-load-misses 	 19,757
influence.c_do_compute_influence_line941.novec 	 branch-loads 	 3,214,972
influence.c_do_compute_influence_line941.novec 	 dTLB-load-misses 	 2,112
influence.c_do_compute_influence_line941.novec 	 dTLB-loads 	 4,364,602
influence.c_do_compute_influence_line941.novec 	 dTLB-store-misses 	 515
influence.c_do_compute_influence_line941.novec 	 dTLB-stores 	 2,764,726
influence.c_do_compute_influence_line941.novec 	 iTLB-load-misses 	 561
influence.c_do_compute_influence_line941.novec 	 iTLB-loads 	 499
influence.c_do_compute_influence_line941.novec 	 branch-instructions 	 3,218,908
influence.c_do_compute_influence_line941.novec 	 branch-misses 	 19,265
influence.c_do_compute_influence_line941.novec 	 bus-cycles 	 464,591
influence.c_do_compute_influence_line941.novec 	 cache-misses 	 70,823
influence.c_do_compute_influence_line941.novec 	 cache-references 	 156,817
influence.c_find_influence_patterns_line890.novec 	 branch-instructions 	 3,502,539
influence.c_find_influence_patterns_line890.novec 	 branch-misses 	 18,663
influence.c_find_influence_patterns_line890.novec 	 bus-cycles 	 573,243
influence.c_find_influence_patterns_line890.novec 	 cache-misses 	 72,151
influence.c_find_influence_patterns_line890.novec 	 cache-references 	 107,811
influence.c_find_influence_patterns_line890.novec 	 cpu-cycles 	 20,374,077
influence.c_find_influence_patterns_line890.novec 	 instructions 	 17,741,597
influence.c_find_influence_patterns_line890.novec 	 ref-cycles 	 10,696,056
influence.c_find_influence_patterns_line890.novec 	 alignment-faults 	 0
influence.c_find_influence_patterns_line890.novec 	 context-switches 	 0
influence.c_find_influence_patterns_line890.novec 	 cpu-clock 	 4.543559
influence.c_find_influence_patterns_line890.novec 	 cpu-migrations 	 0
influence.c_find_influence_patterns_line890.novec 	 dummy 	 0
influence.c_find_influence_patterns_line890.novec 	 emulation-faults 	 0
influence.c_find_influence_patterns_line890.novec 	 major-faults 	 0
influence.c_find_influence_patterns_line890.novec 	 minor-faults 	 70
influence.c_find_influence_patterns_line890.novec 	 page-faults 	 70
influence.c_find_influence_patterns_line890.novec 	 task-clock 	 5.752563
influence.c_find_influence_patterns_line890.novec 	 L1-dcache-load-misses 	 46,087
influence.c_find_influence_patterns_line890.novec 	 L1-dcache-loads 	 4,580,275
influence.c_find_influence_patterns_line890.novec 	 L1-dcache-prefetches 	 <not
influence.c_find_influence_patterns_line890.novec 	 L1-dcache-store-misses 	 <not
influence.c_find_influence_patterns_line890.novec 	 L1-dcache-stores 	 2,837,882
influence.c_find_influence_patterns_line890.novec 	 L1-icache-load-misses 	 10,880
influence.c_find_influence_patterns_line890.novec 	 L1-icache-loads 	 <not
influence.c_find_influence_patterns_line890.novec 	 LLC-load-misses 	 19,441
influence.c_find_influence_patterns_line890.novec 	 LLC-loads 	 27,313
influence.c_find_influence_patterns_line890.novec 	 LLC-store-misses 	 1,750
influence.c_find_influence_patterns_line890.novec 	 LLC-stores 	 3,679
influence.c_find_influence_patterns_line890.novec 	 branch-load-misses 	 18,852
influence.c_find_influence_patterns_line890.novec 	 branch-loads 	 1,749,861
influence.c_find_influence_patterns_line890.novec 	 dTLB-load-misses 	 1,548
influence.c_find_influence_patterns_line890.novec 	 dTLB-loads 	 4,579,312
influence.c_find_influence_patterns_line890.novec 	 dTLB-store-misses 	 175
influence.c_find_influence_patterns_line890.novec 	 dTLB-stores 	 2,838,585
influence.c_find_influence_patterns_line890.novec 	 iTLB-load-misses 	 431
influence.c_find_influence_patterns_line890.novec 	 iTLB-loads 	 457
influence.c_find_influence_patterns_line890.novec 	 branch-instructions 	 3,501,278
influence.c_find_influence_patterns_line890.novec 	 branch-misses 	 18,293
influence.c_find_influence_patterns_line890.novec 	 bus-cycles 	 459,984
influence.c_find_influence_patterns_line890.novec 	 cache-misses 	 62,652
influence.c_find_influence_patterns_line890.novec 	 cache-references 	 103,050
influence.c_store_delta_territory_cache_line1644.novec 	 branch-instructions 	 161,783
influence.c_store_delta_territory_cache_line1644.novec 	 branch-misses 	 6,619
influence.c_store_delta_territory_cache_line1644.novec 	 bus-cycles 	 30,264
influence.c_store_delta_territory_cache_line1644.novec 	 cache-misses 	 4,214
influence.c_store_delta_territory_cache_line1644.novec 	 cache-references 	 33,663
influence.c_store_delta_territory_cache_line1644.novec 	 cpu-cycles 	 2,789,974
influence.c_store_delta_territory_cache_line1644.novec 	 instructions 	 771,620
influence.c_store_delta_territory_cache_line1644.novec 	 ref-cycles 	 756,456
influence.c_store_delta_territory_cache_line1644.novec 	 alignment-faults 	 0
influence.c_store_delta_territory_cache_line1644.novec 	 context-switches 	 0
influence.c_store_delta_territory_cache_line1644.novec 	 cpu-clock 	 0.291863
influence.c_store_delta_territory_cache_line1644.novec 	 cpu-migrations 	 0
influence.c_store_delta_territory_cache_line1644.novec 	 dummy 	 0
influence.c_store_delta_territory_cache_line1644.novec 	 emulation-faults 	 0
influence.c_store_delta_territory_cache_line1644.novec 	 major-faults 	 0
influence.c_store_delta_territory_cache_line1644.novec 	 minor-faults 	 59
influence.c_store_delta_territory_cache_line1644.novec 	 page-faults 	 59
influence.c_store_delta_territory_cache_line1644.novec 	 task-clock 	 0.282911
influence.c_store_delta_territory_cache_line1644.novec 	 L1-dcache-load-misses 	 13,794
influence.c_store_delta_territory_cache_line1644.novec 	 L1-dcache-loads 	 170,417
influence.c_store_delta_territory_cache_line1644.novec 	 L1-dcache-prefetches 	 <not
influence.c_store_delta_territory_cache_line1644.novec 	 L1-dcache-store-misses 	 <not
influence.c_store_delta_territory_cache_line1644.novec 	 L1-dcache-stores 	 123,839
influence.c_store_delta_territory_cache_line1644.novec 	 L1-icache-load-misses 	 6,211
influence.c_store_delta_territory_cache_line1644.novec 	 L1-icache-loads 	 <not
influence.c_store_delta_territory_cache_line1644.novec 	 LLC-load-misses 	 887
influence.c_store_delta_territory_cache_line1644.novec 	 LLC-loads 	 5,348
influence.c_store_delta_territory_cache_line1644.novec 	 LLC-store-misses 	 1,330
influence.c_store_delta_territory_cache_line1644.novec 	 LLC-stores 	 2,191
influence.c_store_delta_territory_cache_line1644.novec 	 branch-load-misses 	 6,047
influence.c_store_delta_territory_cache_line1644.novec 	 branch-loads 	 161,829
influence.c_store_delta_territory_cache_line1644.novec 	 dTLB-load-misses 	 744
influence.c_store_delta_territory_cache_line1644.novec 	 dTLB-loads 	 169,463
influence.c_store_delta_territory_cache_line1644.novec 	 dTLB-store-misses 	 104
influence.c_store_delta_territory_cache_line1644.novec 	 dTLB-stores 	 126,421
influence.c_store_delta_territory_cache_line1644.novec 	 iTLB-load-misses 	 296
influence.c_store_delta_territory_cache_line1644.novec 	 iTLB-loads 	 227
influence.c_store_delta_territory_cache_line1644.novec 	 branch-instructions 	 161,811
influence.c_store_delta_territory_cache_line1644.novec 	 branch-misses 	 5,934
influence.c_store_delta_territory_cache_line1644.novec 	 bus-cycles 	 29,553
influence.c_store_delta_territory_cache_line1644.novec 	 cache-misses 	 11,959
influence.c_store_delta_territory_cache_line1644.novec 	 cache-references 	 32,909
influence.c_value_territory_line1198.novec 	 branch-instructions 	 4,601,800
influence.c_value_territory_line1198.novec 	 branch-misses 	 28,114
influence.c_value_territory_line1198.novec 	 bus-cycles 	 525,350
influence.c_value_territory_line1198.novec 	 cache-misses 	 70,993
influence.c_value_territory_line1198.novec 	 cache-references 	 113,633
influence.c_value_territory_line1198.novec 	 cpu-cycles 	 15,402,014
influence.c_value_territory_line1198.novec 	 instructions 	 22,735,103
influence.c_value_territory_line1198.novec 	 ref-cycles 	 12,267,648
influence.c_value_territory_line1198.novec 	 alignment-faults 	 0
influence.c_value_territory_line1198.novec 	 context-switches 	 1
influence.c_value_territory_line1198.novec 	 cpu-clock 	 7.675408
influence.c_value_territory_line1198.novec 	 cpu-migrations 	 0
influence.c_value_territory_line1198.novec 	 dummy 	 0
influence.c_value_territory_line1198.novec 	 emulation-faults 	 0
influence.c_value_territory_line1198.novec 	 major-faults 	 0
influence.c_value_territory_line1198.novec 	 minor-faults 	 81
influence.c_value_territory_line1198.novec 	 page-faults 	 81
influence.c_value_territory_line1198.novec 	 task-clock 	 5.218001
influence.c_value_territory_line1198.novec 	 L1-dcache-load-misses 	 54,226
influence.c_value_territory_line1198.novec 	 L1-dcache-loads 	 5,802,360
influence.c_value_territory_line1198.novec 	 L1-dcache-prefetches 	 <not
influence.c_value_territory_line1198.novec 	 L1-dcache-store-misses 	 <not
influence.c_value_territory_line1198.novec 	 L1-dcache-stores 	 3,218,063
influence.c_value_territory_line1198.novec 	 L1-icache-load-misses 	 11,517
influence.c_value_territory_line1198.novec 	 L1-icache-loads 	 <not
influence.c_value_territory_line1198.novec 	 LLC-load-misses 	 22,417
influence.c_value_territory_line1198.novec 	 LLC-loads 	 28,117
influence.c_value_territory_line1198.novec 	 LLC-store-misses 	 3,153
influence.c_value_territory_line1198.novec 	 LLC-stores 	 5,677
influence.c_value_territory_line1198.novec 	 branch-load-misses 	 26,590
influence.c_value_territory_line1198.novec 	 branch-loads 	 4,626,933
influence.c_value_territory_line1198.novec 	 dTLB-load-misses 	 1,343
influence.c_value_territory_line1198.novec 	 dTLB-loads 	 5,801,809
influence.c_value_territory_line1198.novec 	 dTLB-store-misses 	 253
influence.c_value_territory_line1198.novec 	 dTLB-stores 	 3,219,052
influence.c_value_territory_line1198.novec 	 iTLB-load-misses 	 443
influence.c_value_territory_line1198.novec 	 iTLB-loads 	 598
influence.c_value_territory_line1198.novec 	 branch-instructions 	 4,612,167
influence.c_value_territory_line1198.novec 	 branch-misses 	 26,600
influence.c_value_territory_line1198.novec 	 bus-cycles 	 979,237
influence.c_value_territory_line1198.novec 	 cache-misses 	 61,220
influence.c_value_territory_line1198.novec 	 cache-references 	 109,106
matchpat.c_dfa_prepare_for_match_line512.novec 	 branch-instructions 	 1,071,507
matchpat.c_dfa_prepare_for_match_line512.novec 	 branch-misses 	 8,437
matchpat.c_dfa_prepare_for_match_line512.novec 	 bus-cycles 	 90,957
matchpat.c_dfa_prepare_for_match_line512.novec 	 cache-misses 	 25,614
matchpat.c_dfa_prepare_for_match_line512.novec 	 cache-references 	 59,598
matchpat.c_dfa_prepare_for_match_line512.novec 	 cpu-cycles 	 2,668,095
matchpat.c_dfa_prepare_for_match_line512.novec 	 instructions 	 4,867,422
matchpat.c_dfa_prepare_for_match_line512.novec 	 ref-cycles 	 2,050,488
matchpat.c_dfa_prepare_for_match_line512.novec 	 alignment-faults 	 0
matchpat.c_dfa_prepare_for_match_line512.novec 	 context-switches 	 0
matchpat.c_dfa_prepare_for_match_line512.novec 	 cpu-clock 	 0.920689
matchpat.c_dfa_prepare_for_match_line512.novec 	 cpu-migrations 	 0
